dataset,isInStrictBlockingDecay,isInStrictBlockingNoDecay,isInValueSetBlocking,isInSequenceBlocking,isInExactMatchBlocking,isSemanticRoleMatch,compatibilityPercentageDecay,compatibilityPercentageNoDecay,exactSequenceMatchPercentage
football,true,false,true,false,false,false,1.0,0.9382183908045977,0.8149210903873745
football,false,false,false,false,false,false,0.9209770114942529,0.8635057471264368,0.6126255380200861
football,true,false,true,false,false,false,1.0,0.7241379310344828,0.5064562410329986
football,false,false,false,false,false,false,0.8089080459770115,0.26580459770114945,0.2152080344332855
football,false,false,false,false,false,false,0.6695402298850575,0.6221264367816092,0.5824964131994261
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.7543103448275862,0.7370689655172413,0.733142037302726
football,false,false,true,true,false,false,0.8994252873563219,0.8994252873563219,0.8651362984218077
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.6379310344827587,0.6379310344827587,0.25968436154949787
football,false,false,false,false,false,false,0.6882183908045977,0.4166666666666667,0.41606886657101866
football,false,false,false,false,false,false,0.7068965517241379,0.7068965517241379,0.7073170731707317
football,false,false,false,false,false,false,0.8922413793103449,0.5718390804597702,0.5710186513629842
football,false,false,false,false,false,false,0.9583333333333334,0.9583333333333334,0.8407460545193687
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.5560344827586207,0.3275862068965517,0.27403156384505023
football,false,false,false,false,false,false,0.7859195402298851,0.3620689655172414,0.26398852223816355
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.9109195402298851,0.7758620689655172,0.7073170731707317
football,false,false,false,false,false,false,0.9885057471264368,0.9885057471264368,0.6456241032998565
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.7614942528735632,0.6738505747126436,0.4418938307030129
football,false,false,false,false,false,false,0.7830459770114943,0.4827586206896552,0.48206599713055953
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.6810344827586207,0.4281609195402299,0.4261119081779053
football,false,false,false,false,false,false,0.992816091954023,0.8045977011494253,0.43902439024390244
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8146551724137931,0.4339080459770115,0.3328550932568149
football,false,false,false,false,false,false,0.8333333333333334,0.33045977011494254,0.32568149210903874
football,false,false,false,false,false,false,0.9913793103448276,0.9913793103448276,0.624103299856528
football,false,false,false,false,false,false,0.3045977011494253,0.3045977011494253,0.18651362984218078
football,true,true,false,false,false,true,1.0,1.0,0.7187948350071736
football,false,false,false,false,false,false,0.6738505747126436,0.6738505747126436,0.5552367288378766
football,false,false,false,false,false,false,0.7255747126436781,0.47988505747126436,0.47776183644189385
football,false,false,false,false,false,false,0.6364942528735632,0.46551724137931033,0.3701578192252511
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8433908045977011,0.8433908045977011,0.5294117647058824
football,false,false,false,false,false,false,0.6752873563218391,0.3879310344827586,0.33428981348637016
football,false,false,false,false,false,false,0.5057471264367817,0.4267241379310345,0.4261119081779053
football,false,false,false,false,false,false,0.9511494252873564,0.9511494252873564,0.4533715925394548
football,true,true,false,false,false,false,1.0,1.0,0.9038737446197992
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,false,false,false,false,false,1.0,0.9022988505747126,0.9010043041606887
football,false,false,false,false,false,false,0.9885057471264368,0.3879310344827586,0.3400286944045911
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.7672413793103449,0.7672413793103449,0.3486370157819225
football,false,false,false,false,false,false,0.6939655172413793,0.5287356321839081,0.4921090387374462
football,false,false,false,false,false,false,0.8635057471264368,0.5890804597701149,0.36585365853658536
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,false,false,false,false,false,1.0,0.6379310344827587,0.4031563845050215
football,false,false,false,false,false,false,0.8304597701149425,0.8031609195402298,0.6527977044476327
football,false,false,false,false,false,false,0.853448275862069,0.5517241379310345,0.5509325681492109
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8879310344827587,0.8879310344827587,0.7116212338593975
football,true,true,true,true,false,false,1.0,1.0,0.8020086083213773
football,false,false,false,false,false,false,0.9425287356321839,0.9195402298850575,0.4146341463414634
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.7772988505747126,0.7772988505747126,0.4447632711621234
football,false,false,false,false,false,true,0.9152298850574713,0.9094827586206896,0.9096126255380201
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8448275862068966,0.6336206896551724,0.47776183644189385
football,false,false,false,false,false,false,0.8591954022988506,0.75,0.4748923959827834
football,true,false,false,false,false,false,1.0,0.7614942528735632,0.4232424677187948
football,false,false,false,false,false,false,0.8103448275862069,0.6810344827586207,0.5466284074605452
football,false,false,false,false,false,false,0.8117816091954023,0.6681034482758621,0.624103299856528
football,false,false,false,false,false,false,0.8735632183908046,0.8390804597701149,0.7101865136298422
football,false,false,false,false,false,false,0.6982758620689655,0.6336206896551724,0.40459110473457677
football,false,false,false,false,false,false,0.7686781609195402,0.5172413793103449,0.4533715925394548
football,true,true,true,true,true,false,1.0,1.0,1.0
football,true,true,true,true,true,true,1.0,1.0,1.0
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8074712643678161,0.4295977011494253,0.4146341463414634
football,false,false,false,false,false,false,0.7931034482758621,0.7370689655172413,0.5437589670014347
football,true,false,false,false,false,false,1.0,0.639367816091954,0.48206599713055953
football,false,false,false,false,false,false,0.5933908045977011,0.4051724137931034,0.23242467718794835
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.9540229885057471,0.7313218390804598,0.5710186513629842
football,false,false,false,false,false,false,0.9568965517241379,0.5545977011494253,0.3472022955523673
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.860632183908046,0.5373563218390804,0.5222381635581061
football,false,false,false,false,false,false,0.639367816091954,0.5502873563218391,0.32711621233859395
football,false,false,false,false,false,false,0.6005747126436781,0.28160919540229884,0.2568149210903874
football,true,false,false,false,false,false,1.0,0.3505747126436782,0.30703012912482064
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.6666666666666666,0.6666666666666666,0.509325681492109
football,true,false,false,false,false,false,1.0,0.7155172413793104,0.539454806312769
football,false,false,false,false,false,false,0.985632183908046,0.9209770114942529,0.6800573888091822
football,false,false,false,false,false,false,0.9482758620689655,0.9482758620689655,0.6614060258249641
football,false,false,false,false,false,false,0.6020114942528736,0.507183908045977,0.42754662840746055
football,false,false,false,false,false,false,0.9841954022988506,0.8577586206896551,0.836441893830703
football,false,false,true,true,false,false,0.9439655172413793,0.9439655172413793,0.6901004304160688
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.9238505747126436,0.9166666666666666,0.9167862266857962
football,false,false,false,false,false,false,0.985632183908046,0.7270114942528736,0.727403156384505
football,false,false,false,false,false,false,0.28448275862068967,0.21839080459770116,0.21377331420373027
football,false,false,false,false,false,false,0.9339080459770115,0.4942528735632184,0.30703012912482064
football,false,false,false,false,false,false,0.6867816091954023,0.41235632183908044,0.32711621233859395
football,false,false,false,false,false,false,0.9971264367816092,0.9971264367816092,0.7058823529411765
football,false,false,false,false,false,false,0.8491379310344828,0.4295977011494253,0.34576757532281205
football,false,false,false,false,false,false,0.9683908045977011,0.7701149425287356,0.7618364418938307
football,false,false,false,false,false,false,0.6623563218390804,0.6623563218390804,0.34433285509325684
football,false,false,false,false,false,false,0.985632183908046,0.985632183908046,0.9856527977044476
football,false,false,false,false,false,false,0.6839080459770115,0.6408045977011494,0.5050215208034433
football,false,false,false,false,false,false,0.6781609195402298,0.6364942528735632,0.48206599713055953
football,false,false,false,false,false,false,0.6163793103448276,0.6163793103448276,0.503586800573888
football,false,false,false,false,false,false,0.8563218390804598,0.4583333333333333,0.3500717360114778
football,false,false,false,false,false,false,0.8735632183908046,0.28879310344827586,0.2812051649928264
football,false,false,false,false,false,false,0.5919540229885057,0.35344827586206895,0.2223816355810617
football,false,false,false,false,false,false,0.6652298850574713,0.4051724137931034,0.3830703012912482
football,false,false,false,false,false,false,0.9252873563218391,0.7456896551724138,0.5121951219512195
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.8548850574712644,0.5675287356321839,0.5136298421807748
football,false,false,false,false,false,false,0.9540229885057471,0.9540229885057471,0.9526542324246772
football,true,true,true,true,false,true,1.0,1.0,0.9684361549497847
football,false,false,false,false,false,false,0.6824712643678161,0.639367816091954,0.6197991391678622
football,false,false,false,false,false,false,0.7586206896551724,0.6307471264367817,0.629842180774749
football,true,false,false,false,false,false,1.0,0.9985632183908046,0.9440459110473458
football,false,false,false,false,false,false,0.9181034482758621,0.9181034482758621,0.8622668579626973
football,true,true,true,true,false,true,1.0,1.0,0.9885222381635581
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.896551724137931,0.896551724137931,0.6413199426111909
football,false,false,false,false,false,false,0.7974137931034483,0.4209770114942529,0.3615494978479197
football,false,false,false,false,false,false,0.7270114942528736,0.7227011494252874,0.5265423242467718
football,false,false,false,false,false,false,0.6982758620689655,0.507183908045977,0.4763271162123386
football,false,false,false,false,false,false,0.8232758620689655,0.3290229885057471,0.2898134863701578
football,false,false,false,false,false,false,0.9770114942528736,0.9770114942528736,0.9770444763271162
football,false,false,false,false,false,false,0.9655172413793104,0.9655172413793104,0.6786226685796269
football,false,false,false,false,false,false,0.9913793103448276,0.9123563218390804,0.866571018651363
football,false,false,false,false,false,false,0.8160919540229885,0.5086206896551724,0.4533715925394548
football,false,false,false,false,false,false,0.6781609195402298,0.4511494252873563,0.2984218077474892
football,false,false,true,false,false,false,0.9022988505747126,0.8275862068965517,0.8249641319942611
football,false,false,false,false,false,false,0.6910919540229885,0.5632183908045977,0.3199426111908178
football,false,false,false,false,false,false,0.7112068965517241,0.6379310344827587,0.3199426111908178
football,false,false,false,false,false,false,0.7945402298850575,0.6436781609195402,0.5136298421807748
football,false,false,false,false,false,false,0.48419540229885055,0.46695402298850575,0.4648493543758967
football,false,false,false,false,false,false,0.728448275862069,0.728448275862069,0.6857962697274032
football,false,false,false,false,false,false,0.6810344827586207,0.5272988505747126,0.49928263988522237
football,true,true,true,true,false,true,1.0,1.0,0.96987087517934
football,false,false,false,false,false,false,0.889367816091954,0.889367816091954,0.7388809182209469
football,false,false,false,false,false,false,0.9267241379310345,0.9267241379310345,0.4347202295552367
football,false,false,false,false,false,false,0.9540229885057471,0.7011494252873564,0.5007173601147776
football,false,false,false,false,false,false,0.7169540229885057,0.5316091954022989,0.45767575322812054
football,false,false,false,false,false,false,0.7313218390804598,0.5488505747126436,0.5107604017216643
football,false,false,false,false,false,false,0.8275862068965517,0.5244252873563219,0.42754662840746055
football,false,false,false,false,false,false,0.5301724137931034,0.3692528735632184,0.36872309899569583
football,false,false,false,false,false,false,0.8764367816091954,0.5977011494252874,0.5007173601147776
football,false,false,false,false,false,false,0.7327586206896551,0.46695402298850575,0.38450502152080346
football,true,false,false,false,false,false,1.0,0.8505747126436781,0.44045911047345765
football,true,true,true,true,false,true,1.0,1.0,0.9483500717360115
football,false,false,false,false,false,false,0.8074712643678161,0.8074712643678161,0.8048780487804879
football,false,false,false,false,false,false,0.9597701149425287,0.8721264367816092,0.8220946915351507
football,false,false,false,false,false,false,0.9123563218390804,0.7528735632183908,0.7317073170731707
football,false,false,false,false,false,false,0.8017241379310345,0.5057471264367817,0.3012912482065997
football,false,false,false,false,false,false,0.7916666666666666,0.728448275862069,0.45911047345767575
football,false,false,false,false,false,false,0.8204022988505747,0.7758620689655172,0.7245337159253945
football,false,false,false,false,false,false,0.5373563218390804,0.47701149425287354,0.3701578192252511
football,false,false,false,false,false,false,0.7413793103448276,0.7413793103448276,0.7302725968436155
football,false,false,false,false,false,false,0.8045977011494253,0.5545977011494253,0.4878048780487805
football,false,false,false,false,false,false,0.8836206896551724,0.4985632183908046,0.41750358680057387
football,false,false,false,false,false,false,0.8002873563218391,0.43103448275862066,0.42898134863701576
football,true,true,true,true,true,true,1.0,1.0,1.0
football,false,false,false,false,false,false,0.6020114942528736,0.6005747126436781,0.47058823529411764
football,false,false,false,false,false,false,0.6853448275862069,0.610632183908046,0.5566714490674318
football,false,false,false,false,false,false,0.7212643678160919,0.5804597701149425,0.45767575322812054
football,false,false,false,false,false,false,0.9367816091954023,0.9367816091954023,0.8680057388809183
football,false,false,false,false,false,false,0.625,0.49137931034482757,0.36872309899569583
football,false,false,false,false,false,false,0.7543103448275862,0.26580459770114945,0.25107604017216645
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.6494252873563219,0.5689655172413793,0.4748923959827834
football,false,false,false,false,false,false,0.6853448275862069,0.3577586206896552,0.2539454806312769
football,false,false,false,false,false,false,0.5445402298850575,0.34913793103448276,0.34146341463414637
football,false,false,false,false,false,false,0.8405172413793104,0.8261494252873564,0.6040172166427547
football,false,false,false,false,false,false,0.9238505747126436,0.7528735632183908,0.4332855093256815
football,false,false,false,false,false,false,0.9956896551724138,0.8117816091954023,0.5294117647058824
football,false,false,false,false,false,false,0.6494252873563219,0.4755747126436782,0.3170731707317073
football,false,false,false,false,false,false,0.9324712643678161,0.7054597701149425,0.43615494978479197
football,false,false,false,false,false,false,0.7945402298850575,0.3089080459770115,0.2682926829268293
football,false,false,false,false,false,false,0.7887931034482759,0.6853448275862069,0.4921090387374462
football,false,false,false,false,false,true,0.9252873563218391,0.8505747126436781,0.8507890961262554
football,false,false,false,false,false,false,0.39798850574712646,0.33764367816091956,0.3127690100430416
football,false,false,false,false,false,false,0.7701149425287356,0.6910919540229885,0.5824964131994261
football,false,false,false,false,false,false,0.8735632183908046,0.8232758620689655,0.503586800573888
football,true,true,true,true,true,false,1.0,1.0,1.0
football,false,false,false,false,false,false,0.9066091954022989,0.9066091954022989,0.9053084648493543
football,false,false,false,false,false,false,0.735632183908046,0.735632183908046,0.7345767575322812
football,false,false,false,false,false,false,0.6192528735632183,0.4267241379310345,0.3357245337159254
football,false,false,false,false,false,false,0.8045977011494253,0.5043103448275862,0.4232424677187948
football,false,false,false,false,false,false,0.49712643678160917,0.46264367816091956,0.3802008608321377
football,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.7974137931034483,0.5933908045977011,0.5538020086083214
politics,false,false,false,false,false,false,0.8936781609195402,0.4267241379310345,0.4232424677187948
politics,true,false,false,false,false,false,1.0,0.5646551724137931,0.4261119081779053
politics,false,false,false,false,false,false,0.889367816091954,0.889367816091954,0.8809182209469153
politics,false,false,false,false,false,false,0.7471264367816092,0.7471264367816092,0.599713055954089
politics,false,false,false,false,false,false,0.853448275862069,0.7183908045977011,0.6255380200860832
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,false,false,false,false,1.0,1.0,0.31850789096126253
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.5833333333333334,0.5589080459770115,0.509325681492109
politics,false,false,false,false,false,false,0.9798850574712644,0.9798850574712644,0.6470588235294118
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.728448275862069,0.5402298850574713,0.539454806312769
politics,false,false,false,false,false,false,0.9066091954022989,0.8979885057471264,0.4332855093256815
politics,false,false,true,false,false,false,0.7658045977011494,0.7658045977011494,0.6771879483500718
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.6954022988505747,0.6954022988505747,0.6944045911047346
politics,false,false,false,false,false,false,0.8864942528735632,0.6609195402298851,0.6599713055954088
politics,false,false,false,false,false,false,0.860632183908046,0.860632183908046,0.7962697274031564
politics,true,true,true,true,false,false,1.0,1.0,0.9956958393113343
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,true,0.9770114942528736,0.9770114942528736,0.8751793400286944
politics,false,false,false,false,false,false,0.8505747126436781,0.8146551724137931,0.806312769010043
politics,true,false,false,false,false,false,1.0,0.6135057471264368,0.4332855093256815
politics,false,false,false,false,false,false,0.5531609195402298,0.5531609195402298,0.35581061692969873
politics,false,false,false,false,false,false,0.8951149425287356,0.8951149425287356,0.8737446197991392
politics,false,false,false,false,false,false,0.6652298850574713,0.6336206896551724,0.47776183644189385
politics,false,false,true,true,false,true,0.8376436781609196,0.8376436781609196,0.629842180774749
politics,false,false,false,false,false,false,0.6637931034482759,0.6063218390804598,0.45480631276901007
politics,false,false,false,false,false,false,0.8204022988505747,0.7859195402298851,0.5236728837876614
politics,false,false,false,false,false,false,0.8045977011494253,0.639367816091954,0.6097560975609756
politics,false,false,false,false,false,false,0.3017241379310345,0.3017241379310345,0.2783357245337159
politics,true,true,true,true,false,false,1.0,1.0,0.9124820659971306
politics,false,false,false,false,false,false,0.867816091954023,0.7887931034482759,0.787661406025825
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,true,true,false,true,1.0,1.0,0.9985652797704447
politics,false,false,false,false,false,false,0.8247126436781609,0.7169540229885057,0.4218077474892396
politics,false,false,false,false,false,false,0.7729885057471264,0.7413793103448276,0.7388809182209469
politics,true,false,false,false,false,false,1.0,0.8591954022988506,0.8249641319942611
politics,false,false,false,false,false,false,0.9094827586206896,0.5833333333333334,0.3916786226685796
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.7543103448275862,0.7543103448275862,0.5150645624103299
politics,true,false,false,false,false,false,1.0,0.7543103448275862,0.5810616929698709
politics,true,true,false,false,false,false,1.0,1.0,0.793400286944046
politics,false,false,false,false,false,false,0.9827586206896551,0.7270114942528736,0.381635581061693
politics,false,false,false,false,false,false,0.9353448275862069,0.8347701149425287,0.5265423242467718
politics,false,false,true,true,false,false,0.9109195402298851,0.8879310344827587,0.8852223816355811
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,true,0.9252873563218391,0.9252873563218391,0.8278335724533716
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.7600574712643678,0.7456896551724138,0.5150645624103299
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,true,0.5201149425287356,0.5014367816091954,0.5007173601147776
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,false,false,false,false,false,1.0,0.5431034482758621,0.5150645624103299
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.8994252873563219,0.7701149425287356,0.7690100430416069
politics,false,false,false,false,false,false,0.9482758620689655,0.9195402298850575,0.7015781922525107
politics,true,false,false,false,false,false,1.0,0.882183908045977,0.7159253945480631
politics,false,false,false,false,false,false,0.8520114942528736,0.8433908045977011,0.31563845050215206
politics,false,false,false,false,false,false,0.8117816091954023,0.7097701149425287,0.6857962697274032
politics,false,false,false,false,false,false,0.9827586206896551,0.9827586206896551,0.6814921090387375
politics,true,true,false,false,false,true,1.0,1.0,0.8350071736011477
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.9727011494252874,0.9727011494252874,0.7977044476327116
politics,false,false,false,false,false,false,0.9252873563218391,0.8031609195402298,0.7216642754662841
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.8778735632183908,0.7040229885057471,0.4949784791965567
politics,false,false,false,false,false,false,0.4454022988505747,0.3577586206896552,0.35724533715925394
politics,false,false,false,false,false,false,0.7614942528735632,0.728448275862069,0.5839311334289814
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.7557471264367817,0.35344827586206895,0.35294117647058826
politics,false,false,false,false,false,false,0.985632183908046,0.5919540229885057,0.4418938307030129
politics,false,false,false,false,false,false,0.9439655172413793,0.9439655172413793,0.4763271162123386
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.8591954022988506,0.40804597701149425,0.3802008608321377
politics,false,false,false,false,false,false,0.49712643678160917,0.49712643678160917,0.4964131994261119
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.8448275862068966,0.6307471264367817,0.6312769010043041
politics,false,false,false,false,false,false,0.9022988505747126,0.7672413793103449,0.6255380200860832
politics,false,false,false,false,false,false,0.9597701149425287,0.9597701149425287,0.7159253945480631
politics,true,true,true,true,false,false,1.0,1.0,0.9311334289813487
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.8433908045977011,0.7945402298850575,0.7058823529411765
politics,false,false,false,false,false,false,0.9339080459770115,0.9339080459770115,0.9296987087517934
politics,false,false,false,false,false,false,0.882183908045977,0.5962643678160919,0.37733142037302725
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.978448275862069,0.8778735632183908,0.8436154949784792
politics,false,false,false,false,false,false,0.7040229885057471,0.7040229885057471,0.697274031563845
politics,false,false,false,false,false,false,0.6997126436781609,0.3505747126436782,0.31420373027259685
politics,false,false,false,false,false,true,0.8994252873563219,0.8304597701149425,0.812051649928264
politics,true,true,true,true,false,false,1.0,1.0,0.994261119081779
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.9583333333333334,0.7614942528735632,0.7216642754662841
politics,true,true,true,true,false,true,1.0,1.0,0.8436154949784792
politics,false,false,false,false,false,true,0.992816091954023,0.992816091954023,0.812051649928264
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.7241379310344828,0.6408045977011494,0.41750358680057387
politics,false,false,false,false,false,false,0.8304597701149425,0.8204022988505747,0.4232424677187948
politics,false,false,false,false,false,false,0.7701149425287356,0.507183908045977,0.46628407460545196
politics,false,false,false,false,false,false,0.9281609195402298,0.9281609195402298,0.8923959827833573
politics,false,false,false,false,false,false,0.7988505747126436,0.7485632183908046,0.42037302725968434
politics,true,false,false,false,false,false,1.0,0.7772988505747126,0.6714490674318508
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.6637931034482759,0.6637931034482759,0.6269727403156384
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,true,false,false,false,0.875,0.875,0.8335724533715926
politics,true,true,false,false,false,false,1.0,1.0,0.9641319942611191
politics,false,false,false,false,false,false,0.9583333333333334,0.6278735632183908,0.3242467718794835
politics,false,false,false,false,false,false,0.875,0.3333333333333333,0.3328550932568149
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.7270114942528736,0.3261494252873563,0.32568149210903874
politics,true,true,true,true,false,false,1.0,1.0,0.9885222381635581
politics,true,true,true,true,false,false,1.0,1.0,0.6226685796269728
politics,false,false,false,false,false,false,0.9008620689655172,0.8635057471264368,0.3931133428981349
politics,false,false,false,false,false,false,0.7370689655172413,0.7370689655172413,0.648493543758967
politics,true,false,false,false,false,false,1.0,0.6681034482758621,0.5265423242467718
politics,false,false,false,false,false,false,0.8836206896551724,0.367816091954023,0.3672883787661406
politics,false,false,true,true,false,false,0.8635057471264368,0.7614942528735632,0.6829268292682927
politics,true,true,false,false,false,false,1.0,1.0,0.7560975609756098
politics,false,false,true,false,false,false,0.8778735632183908,0.7528735632183908,0.7058823529411765
politics,false,false,false,false,false,false,0.9295977011494253,0.8951149425287356,0.6513629842180775
politics,false,false,false,false,false,false,0.8879310344827587,0.764367816091954,0.7087517934002869
politics,true,true,true,true,false,false,1.0,1.0,0.9885222381635581
politics,false,false,false,false,false,false,0.9382183908045977,0.9382183908045977,0.6556671449067432
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.9985632183908046,0.6954022988505747,0.6700143472022956
politics,true,false,false,false,false,false,1.0,0.7399425287356322,0.6269727403156384
politics,false,false,false,false,false,false,0.7543103448275862,0.5416666666666666,0.33428981348637016
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,true,false,false,true,1.0,1.0,0.9612625538020086
politics,false,false,false,false,false,false,0.7701149425287356,0.4051724137931034,0.3285509325681492
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,true,false,false,false,false,false,1.0,0.5488505747126436,0.5480631276901005
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,true,true,false,false,false,false,1.0,1.0,0.8751793400286944
politics,true,false,false,false,false,false,1.0,0.9640804597701149,0.7948350071736011
politics,false,false,false,false,false,false,0.5301724137931034,0.4525862068965517,0.37302725968436157
politics,false,false,false,false,false,true,0.610632183908046,0.610632183908046,0.6097560975609756
politics,false,false,false,false,false,false,0.8160919540229885,0.7658045977011494,0.4619799139167862
politics,false,false,false,false,false,false,0.8994252873563219,0.6853448275862069,0.5164992826398852
politics,false,false,false,false,false,false,0.978448275862069,0.5244252873563219,0.38593974175035867
politics,true,true,true,true,true,true,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.7772988505747126,0.5445402298850575,0.5437589670014347
politics,true,true,true,true,false,false,1.0,1.0,0.9899569583931134
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.9798850574712644,0.4482758620689655,0.36585365853658536
politics,false,false,false,false,false,false,0.5632183908045977,0.5574712643678161,0.539454806312769
politics,true,false,false,false,false,false,1.0,0.5531609195402298,0.5251076040172167
politics,false,false,false,false,false,false,0.7068965517241379,0.7068965517241379,0.5351506456241033
politics,false,false,false,false,false,false,0.6824712643678161,0.46264367816091956,0.3629842180774749
politics,false,false,false,false,false,false,0.7040229885057471,0.6522988505747126,0.6513629842180775
politics,false,false,false,false,false,false,0.8864942528735632,0.7068965517241379,0.6097560975609756
politics,true,true,true,true,true,false,1.0,1.0,1.0
politics,false,false,false,false,false,false,0.9310344827586207,0.9310344827586207,0.8694404591104734
politics,false,false,false,false,false,false,0.9281609195402298,0.3290229885057471,0.27403156384505023
politics,false,false,false,false,false,false,0.8405172413793104,0.7126436781609196,0.6642754662840746
politics,false,false,false,false,false,false,0.48419540229885055,0.33477011494252873,0.2539454806312769
politics,false,false,false,false,false,false,0.9339080459770115,0.39080459770114945,0.3385939741750359
politics,true,true,true,true,false,false,1.0,1.0,0.9971305595408895
politics,false,false,false,false,false,false,0.9885057471264368,0.9224137931034483,0.757532281205165
politics,false,false,false,false,false,false,0.8117816091954023,0.5488505747126436,0.5150645624103299
politics,false,false,false,false,false,false,0.7945402298850575,0.28160919540229884,0.2812051649928264
politics,false,false,false,false,false,false,0.8994252873563219,0.8994252873563219,0.7159253945480631
